nom_ree,ear_data,ear_max_ree,ear_verif_ree_mwmes,ear_verif_ree_percentual
BELO MONTE,2024-01-14,28.109,5.348,19.0259
IGUACU,2024-01-14,10324.672,8038.356,77.8558
MADEIRA,2024-01-14,313.73,8.39,2.6743
MANAUS-AMAPA,2024-01-14,785.737,143.075,18.209
NORDESTE,2024-01-14,51691.226,25789.365,49.8912
NORTE,2024-01-14,14488.55,6874.666,47.449
PARANA,2024-01-14,140595.976,84057.922,59.7869
PARANAPANEMA,2024-01-14,11832.754,7858.035,66.4092
SUDESTE,2024-01-14,50972.214,32793.612,64.3363
SUL,2024-01-14,10134.571,8227.467,81.1822
TELES PIRES,2024-01-14,900.655,206.553,22.9336
BELO MONTE,2024-01-15,28.109,5.259,18.7093
IGUACU,2024-01-15,10324.672,7919.542,76.705
MADEIRA,2024-01-15,313.73,11.293,3.5996
MANAUS-AMAPA,2024-01-15,785.737,143.075,18.209
NORDESTE,2024-01-15,51691.226,25919.334,50.1426
NORTE,2024-01-15,14488.55,6901.808,47.6363
PARANA,2024-01-15,140595.976,83993.477,59.741
PARANAPANEMA,2024-01-15,11832.754,7786.602,65.8055
SUDESTE,2024-01-15,50972.214,32824.128,64.3961
SUL,2024-01-15,10134.571,8174.718,80.6617
TELES PIRES,2024-01-15,900.655,209.204,23.228
BELO MONTE,2024-01-16,28.109,5.231,18.6097
IGUACU,2024-01-16,10324.672,7793.262,75.4819
MADEIRA,2024-01-16,313.73,14.068,4.4841
MANAUS-AMAPA,2024-01-16,785.737,143.075,18.209
NORDESTE,2024-01-16,51691.226,26066.83,50.428
NORTE,2024-01-16,14488.55,6939.414,47.8958
PARANA,2024-01-16,140595.976,83988.951,59.7378
PARANAPANEMA,2024-01-16,11832.754,7738.34,65.3976
SUDESTE,2024-01-16,50972.214,32825.274,64.3984
SUL,2024-01-16,10134.571,8124.976,80.1709
TELES PIRES,2024-01-16,900.655,211.061,23.4342
BELO MONTE,2024-01-17,28.109,5.118,18.2077
IGUACU,2024-01-17,10324.672,7731.585,74.8846
MADEIRA,2024-01-17,313.73,15.364,4.8972
MANAUS-AMAPA,2024-01-17,785.737,142.855,18.181
NORDESTE,2024-01-17,51691.226,26218.043,50.7205
NORTE,2024-01-17,14488.55,6963.743,48.0638
PARANA,2024-01-17,140595.976,83880.147,59.6604
PARANAPANEMA,2024-01-17,11832.754,7684.626,64.9437
SUDESTE,2024-01-17,50972.214,32776.774,64.3032
SUL,2024-01-17,10134.571,8123.391,80.1553
TELES PIRES,2024-01-17,900.655,212.918,23.6404
BELO MONTE,2024-01-18,28.109,5.173,18.4034
IGUACU,2024-01-18,10324.672,7696.408,74.5438
MADEIRA,2024-01-18,313.73,16.533,5.2698
MANAUS-AMAPA,2024-01-18,785.737,141.314,17.9849
NORDESTE,2024-01-18,51691.226,26386.172,51.0457
NORTE,2024-01-18,14488.55,6999.304,48.3092
PARANA,2024-01-18,140595.976,83726.891,59.5514
PARANAPANEMA,2024-01-18,11832.754,7618.591,64.3856
SUDESTE,2024-01-18,50972.214,32713.837,64.1797
SUL,2024-01-18,10134.571,8631.511,85.169
TELES PIRES,2024-01-18,900.655,207.436,23.0317
BELO MONTE,2024-01-19,28.109,5.173,18.4034
IGUACU,2024-01-19,10324.672,7717.798,74.751
MADEIRA,2024-01-19,313.73,17.358,5.5328
MANAUS-AMAPA,2024-01-19,785.737,139.335,17.733
NORDESTE,2024-01-19,51691.226,26542.58,51.3483
NORTE,2024-01-19,14488.55,7041.088,48.5976
PARANA,2024-01-19,140595.976,83516.609,59.4018
PARANAPANEMA,2024-01-19,11832.754,7560.368,63.8936
SUDESTE,2024-01-19,50972.214,32692.145,64.1372
SUL,2024-01-19,10134.571,9009.771,88.9014
TELES PIRES,2024-01-19,900.655,209.204,23.228
BELO MONTE,2024-01-20,28.109,5.231,18.6097
IGUACU,2024-01-20,10324.672,7725.142,74.8222
MADEIRA,2024-01-20,313.73,19.436,6.1951
MANAUS-AMAPA,2024-01-20,785.737,137.576,17.5092
NORDESTE,2024-01-20,51691.226,26667.697,51.5904
NORTE,2024-01-20,14488.55,7069.695,48.795
PARANA,2024-01-20,140595.976,83555.258,59.4293
PARANAPANEMA,2024-01-20,11832.754,7535.84,63.6863
SUDESTE,2024-01-20,50972.214,32654.167,64.0627
SUL,2024-01-20,10134.571,9167.157,90.4543
TELES PIRES,2024-01-20,900.655,210.177,23.336
BELO MONTE,2024-01-21,28.109,5.204,18.5136
IGUACU,2024-01-21,10324.672,7765.065,75.2088
MADEIRA,2024-01-21,313.73,21.986,7.0079
MANAUS-AMAPA,2024-01-21,785.737,136.844,17.416
NORDESTE,2024-01-21,51691.226,26829.575,51.9035
NORTE,2024-01-21,14488.55,7104.844,49.0376
PARANA,2024-01-21,140595.976,83701.17,59.5331
PARANAPANEMA,2024-01-21,11832.754,7531.017,63.6455
SUDESTE,2024-01-21,50972.214,32689.716,64.1324
SUL,2024-01-21,10134.571,9232.798,91.102
TELES PIRES,2024-01-21,900.655,212.918,23.6404
BELO MONTE,2024-01-22,28.109,5.118,18.2077
IGUACU,2024-01-22,10324.672,7739.604,74.9622
MADEIRA,2024-01-22,313.73,24.491,7.8064
MANAUS-AMAPA,2024-01-22,785.737,135.087,17.1924
NORDESTE,2024-01-22,51691.226,26968.589,52.1725
NORTE,2024-01-22,14488.55,7148.412,49.3384
PARANA,2024-01-22,140595.976,83662.972,59.506
PARANAPANEMA,2024-01-22,11832.754,7488.679,63.2877
SUDESTE,2024-01-22,50972.214,32697.59,64.1479
SUL,2024-01-22,10134.571,9242.278,91.1956
TELES PIRES,2024-01-22,900.655,220.172,24.4458
BELO MONTE,2024-01-23,28.109,5.146,18.3073
IGUACU,2024-01-23,10324.672,7735.338,74.9209
MADEIRA,2024-01-23,313.73,27.21,8.6731
MANAUS-AMAPA,2024-01-23,785.737,133.551,16.9969
NORDESTE,2024-01-23,51691.226,27134.736,52.4939
NORTE,2024-01-23,14488.55,7197.505,49.6772
PARANA,2024-01-23,140595.976,83842.603,59.6337
PARANAPANEMA,2024-01-23,11832.754,7477.949,63.197
SUDESTE,2024-01-23,50972.214,32750.279,64.2512
SUL,2024-01-23,10134.571,9220.058,90.9763
TELES PIRES,2024-01-23,900.655,220.172,24.4458
BELO MONTE,2024-01-24,28.109,5.146,18.3073
IGUACU,2024-01-24,10324.672,7724.071,74.8118
MADEIRA,2024-01-24,313.73,30.721,9.7922
MANAUS-AMAPA,2024-01-24,785.737,131.87,16.783
NORDESTE,2024-01-24,51691.226,27302.28,52.818
NORTE,2024-01-24,14488.55,7271.269,50.1863
PARANA,2024-01-24,140595.976,84020.151,59.76
PARANAPANEMA,2024-01-24,11832.754,7461.394,63.0571
SUDESTE,2024-01-24,50972.214,32881.251,64.5082
SUL,2024-01-24,10134.571,9208.177,90.8591
TELES PIRES,2024-01-24,900.655,216.544,24.0429
BELO MONTE,2024-01-25,28.109,5.259,18.7093
IGUACU,2024-01-25,10324.672,7693.991,74.5204
MADEIRA,2024-01-25,313.73,31.638,10.0845
MANAUS-AMAPA,2024-01-25,785.737,129.094,16.4297
NORDESTE,2024-01-25,51691.226,27471.619,53.1456
NORTE,2024-01-25,14488.55,7359.301,50.7939
PARANA,2024-01-25,140595.976,84032.953,59.7691
PARANAPANEMA,2024-01-25,11832.754,7441.45,62.8886
SUDESTE,2024-01-25,50972.214,33017.428,64.7753
SUL,2024-01-25,10134.571,9213.023,90.9069
TELES PIRES,2024-01-25,900.655,213.802,23.7385
BELO MONTE,2024-01-26,28.109,5.581,19.8549
IGUACU,2024-01-26,10324.672,7663.592,74.226
MADEIRA,2024-01-26,313.73,33.454,10.6633
MANAUS-AMAPA,2024-01-26,785.737,124.426,15.8356
NORDESTE,2024-01-26,51691.226,27719.665,53.6255
NORTE,2024-01-26,14488.55,7473.884,51.5848
PARANA,2024-01-26,140595.976,84154.987,59.8559
PARANAPANEMA,2024-01-26,11832.754,7418.823,62.6973
SUDESTE,2024-01-26,50972.214,33155.507,65.0462
SUL,2024-01-26,10134.571,9189.151,90.6713
TELES PIRES,2024-01-26,900.655,220.172,24.4458
BELO MONTE,2024-01-27,28.109,5.878,20.9115
IGUACU,2024-01-27,10324.672,7689.79,74.4798
MADEIRA,2024-01-27,313.73,35.328,11.2606
MANAUS-AMAPA,2024-01-27,785.737,121.95,15.5205
NORDESTE,2024-01-27,51691.226,27956.772,54.0842
NORTE,2024-01-27,14488.55,7555.009,52.1447
PARANA,2024-01-27,140595.976,84326.55,59.9779
PARANAPANEMA,2024-01-27,11832.754,7415.338,62.6679
SUDESTE,2024-01-27,50972.214,33293.703,65.3174
SUL,2024-01-27,10134.571,9204.724,90.825
TELES PIRES,2024-01-27,900.655,231.949,25.7534
BELO MONTE,2024-01-28,28.109,6.183,21.9965
IGUACU,2024-01-28,10324.672,7726.867,74.8389
MADEIRA,2024-01-28,313.73,36.716,11.7031
MANAUS-AMAPA,2024-01-28,785.737,119.476,15.2056
NORDESTE,2024-01-28,51691.226,28187.093,54.5297
NORTE,2024-01-28,14488.55,7646.992,52.7796
PARANA,2024-01-28,140595.976,84470.706,60.0805
PARANAPANEMA,2024-01-28,11832.754,7412.235,62.6417
SUDESTE,2024-01-28,50972.214,33418.512,65.5622
SUL,2024-01-28,10134.571,9238.601,91.1593
TELES PIRES,2024-01-28,900.655,246.581,27.378
BELO MONTE,2024-01-29,28.109,6.152,21.8862
IGUACU,2024-01-29,10324.672,7701.906,74.5971
MADEIRA,2024-01-29,313.73,35.471,11.3062
MANAUS-AMAPA,2024-01-29,785.737,117.004,14.891
NORDESTE,2024-01-29,51691.226,28314.599,54.7764
NORTE,2024-01-29,14488.55,7737.869,53.4068
PARANA,2024-01-29,140595.976,84237.092,59.9143
PARANAPANEMA,2024-01-29,11832.754,7389.309,62.4479
SUDESTE,2024-01-29,50972.214,33538.96,65.7985
SUL,2024-01-29,10134.571,9253.571,91.307
TELES PIRES,2024-01-29,900.655,247.468,27.4764
BELO MONTE,2024-01-30,28.109,6.305,22.4305
IGUACU,2024-01-30,10324.672,7659.728,74.1886
MADEIRA,2024-01-30,313.73,33.257,10.6005
MANAUS-AMAPA,2024-01-30,785.737,114.825,14.6137
NORDESTE,2024-01-30,51691.226,28493.292,55.1221
NORTE,2024-01-30,14488.55,7806.762,53.8823
PARANA,2024-01-30,140595.976,83927.068,59.6938
PARANAPANEMA,2024-01-30,11832.754,7337.454,62.0097
SUDESTE,2024-01-30,50972.214,33602.155,65.9225
SUL,2024-01-30,10134.571,9211.426,90.8911
TELES PIRES,2024-01-30,900.655,243.83,27.0725
BELO MONTE,2024-01-31,28.109,6.491,23.0922
IGUACU,2024-01-31,10324.672,7613.739,73.7432
MADEIRA,2024-01-31,313.73,31.628,10.0813
MANAUS-AMAPA,2024-01-31,785.737,112.14,14.272
NORDESTE,2024-01-31,51691.226,28670.647,55.4652
NORTE,2024-01-31,14488.55,7854.645,54.2128
PARANA,2024-01-31,140595.976,83799.045,59.6027
PARANAPANEMA,2024-01-31,11832.754,7303.446,61.7223
SUDESTE,2024-01-31,50972.214,33643.546,66.0037
SUL,2024-01-31,10134.571,9138.564,90.1722
TELES PIRES,2024-01-31,900.655,235.672,26.1667
BELO MONTE,2024-02-01,28.109,6.649,23.6543
IGUACU,2024-02-01,10324.672,7661.243,74.2033
MADEIRA,2024-02-01,313.73,32.571,10.3819
MANAUS-AMAPA,2024-02-01,785.737,111.415,14.1797
NORDESTE,2024-02-01,51691.226,28863.569,55.8384
NORTE,2024-02-01,14488.55,7949.05,54.8644
PARANA,2024-02-01,140595.976,83769.008,59.5814
PARANAPANEMA,2024-02-01,11832.754,7273.752,61.4713
SUDESTE,2024-02-01,50972.214,33769.802,66.2514
SUL,2024-02-01,10134.571,9066.477,89.4609
TELES PIRES,2024-02-01,900.655,226.546,25.1535
BELO MONTE,2024-02-02,28.109,7.001,24.9066
IGUACU,2024-02-02,10324.672,7646.925,74.0646
MADEIRA,2024-02-02,313.73,33.048,10.5339
MANAUS-AMAPA,2024-02-02,785.737,110.907,14.115
NORDESTE,2024-02-02,51691.226,28955.34,56.016
NORTE,2024-02-02,14488.55,8118.484,56.0338
PARANA,2024-02-02,140595.976,83906.989,59.6795
PARANAPANEMA,2024-02-02,11832.754,7264.842,61.396
SUDESTE,2024-02-02,50972.214,33825.339,66.3603
SUL,2024-02-02,10134.571,8969.861,88.5076
TELES PIRES,2024-02-02,900.655,245.693,27.2794
BELO MONTE,2024-02-03,28.109,7.358,26.1767
IGUACU,2024-02-03,10324.672,7647.79,74.073
MADEIRA,2024-02-03,313.73,36.854,11.747
MANAUS-AMAPA,2024-02-03,785.737,109.023,13.8753
NORDESTE,2024-02-03,51691.226,29036.393,56.1728
NORTE,2024-02-03,14488.55,8313.168,57.3775
PARANA,2024-02-03,140595.976,84072.675,59.7974
PARANAPANEMA,2024-02-03,11832.754,7257.875,61.3372
SUDESTE,2024-02-03,50972.214,33889.384,66.486
SUL,2024-02-03,10134.571,8943.195,88.2444
TELES PIRES,2024-02-03,900.655,262.122,29.1035
BELO MONTE,2024-02-04,28.109,7.66,27.2511
IGUACU,2024-02-04,10324.672,7666.689,74.256
MADEIRA,2024-02-04,313.73,40.962,13.0564
MANAUS-AMAPA,2024-02-04,785.737,108.299,13.7831
NORDESTE,2024-02-04,51691.226,29147.314,56.3874
NORTE,2024-02-04,14488.55,8505.158,58.7026
PARANA,2024-02-04,140595.976,84281.149,59.9456
PARANAPANEMA,2024-02-04,11832.754,7266.924,61.4136
SUDESTE,2024-02-04,50972.214,34000.949,66.7049
SUL,2024-02-04,10134.571,8931.517,88.1292
TELES PIRES,2024-02-04,900.655,284.99,31.6425
BELO MONTE,2024-02-05,28.109,8.031,28.5709
IGUACU,2024-02-05,10324.672,7616.962,73.7744
MADEIRA,2024-02-05,313.73,44.893,14.3094
MANAUS-AMAPA,2024-02-05,785.737,107.575,13.691
NORDESTE,2024-02-05,51691.226,29261.011,56.6073
NORTE,2024-02-05,14488.55,8683.705,59.9349
PARANA,2024-02-05,140595.976,84260.512,59.931
PARANAPANEMA,2024-02-05,11832.754,7243.397,61.2148
SUDESTE,2024-02-05,50972.214,34067.298,66.835
SUL,2024-02-05,10134.571,8844.386,87.2695
TELES PIRES,2024-02-05,900.655,309.694,34.3854
BELO MONTE,2024-02-06,28.109,8.101,28.82
IGUACU,2024-02-06,10324.672,7528.713,72.9196
MADEIRA,2024-02-06,313.73,49.184,15.6772
MANAUS-AMAPA,2024-02-06,785.737,106.489,13.5528
NORDESTE,2024-02-06,51691.226,29425.083,56.9247
NORTE,2024-02-06,14488.55,8821.49,60.8859
PARANA,2024-02-06,140595.976,84286.201,59.9492
PARANAPANEMA,2024-02-06,11832.754,7213.308,60.9605
SUDESTE,2024-02-06,50972.214,34089.121,66.8779
SUL,2024-02-06,10134.571,8717.219,86.0147
TELES PIRES,2024-02-06,900.655,305.141,33.8799
BELO MONTE,2024-02-07,28.109,8.101,28.82
IGUACU,2024-02-07,10324.672,7436.521,72.0267
MADEIRA,2024-02-07,313.73,51.309,16.3545
MANAUS-AMAPA,2024-02-07,785.737,105.621,13.4423
NORDESTE,2024-02-07,51691.226,29595.162,57.2537
NORTE,2024-02-07,14488.55,8917.809,61.5507
PARANA,2024-02-07,140595.976,84260.833,59.9312
PARANAPANEMA,2024-02-07,11832.754,7170.791,60.6012
SUDESTE,2024-02-07,50972.214,34119.372,66.9372
SUL,2024-02-07,10134.571,8598.395,84.8422
TELES PIRES,2024-02-07,900.655,290.425,32.246
BELO MONTE,2024-02-08,28.109,8.031,28.5709
IGUACU,2024-02-08,10324.672,7330.592,71.0007
MADEIRA,2024-02-08,313.73,53.95,17.1963
MANAUS-AMAPA,2024-02-08,785.737,104.898,13.3503
NORDESTE,2024-02-08,51691.226,29768.31,57.5887
NORTE,2024-02-08,14488.55,8943.593,61.7287
PARANA,2024-02-08,140595.976,84247.303,59.9216
PARANAPANEMA,2024-02-08,11832.754,7128.324,60.2423
SUDESTE,2024-02-08,50972.214,34142.645,66.9829
SUL,2024-02-08,10134.571,8462.884,83.5051
TELES PIRES,2024-02-08,900.655,277.599,30.8219
BELO MONTE,2024-02-09,28.109,8.031,28.5709
IGUACU,2024-02-09,10324.672,7236.012,70.0847
MADEIRA,2024-02-09,313.73,56.197,17.9125
MANAUS-AMAPA,2024-02-09,785.737,104.175,13.2583
NORDESTE,2024-02-09,51691.226,29936.382,57.9139
NORTE,2024-02-09,14488.55,8949.805,61.7716
PARANA,2024-02-09,140595.976,84388.922,60.0223
PARANAPANEMA,2024-02-09,11832.754,7088.304,59.9041
SUDESTE,2024-02-09,50972.214,34212.532,67.12
SUL,2024-02-09,10134.571,8354.427,82.4349
TELES PIRES,2024-02-09,900.655,265.767,29.5082
BELO MONTE,2024-02-10,28.109,8.136,28.9445
IGUACU,2024-02-10,10324.672,7195.538,69.6927
MADEIRA,2024-02-10,313.73,59.559,18.9842
MANAUS-AMAPA,2024-02-10,785.737,102.007,12.9823
NORDESTE,2024-02-10,51691.226,30161.567,58.3495
NORTE,2024-02-10,14488.55,9025.443,62.2936
PARANA,2024-02-10,140595.976,84596.683,60.1701
PARANAPANEMA,2024-02-10,11832.754,7078.096,59.8178
SUDESTE,2024-02-10,50972.214,34345.248,67.3803
SUL,2024-02-10,10134.571,8305.319,81.9504
TELES PIRES,2024-02-10,900.655,288.643,32.0481
BELO MONTE,2024-02-11,28.109,8.309,29.5599
IGUACU,2024-02-11,10324.672,7147.79,69.2302
MADEIRA,2024-02-11,313.73,62.224,19.8336
MANAUS-AMAPA,2024-02-11,785.737,100.057,12.7342
NORDESTE,2024-02-11,51691.226,30341.435,58.6975
NORTE,2024-02-11,14488.55,9149.186,63.1477
PARANA,2024-02-11,140595.976,84836.837,60.3409
PARANAPANEMA,2024-02-11,11832.754,7066.137,59.7168
SUDESTE,2024-02-11,50972.214,34498.503,67.681
SUL,2024-02-11,10134.571,8268.715,81.5892
TELES PIRES,2024-02-11,900.655,302.375,33.5728
BELO MONTE,2024-02-12,28.109,8.379,29.809
IGUACU,2024-02-12,10324.672,7072.874,68.5046
MADEIRA,2024-02-12,313.73,67.226,21.428
MANAUS-AMAPA,2024-02-12,785.737,99.119,12.6148
NORDESTE,2024-02-12,51691.226,30501.118,59.0064
NORTE,2024-02-12,14488.55,9317.625,64.3103
PARANA,2024-02-12,140595.976,84941.861,60.4156
PARANAPANEMA,2024-02-12,11832.754,7044.292,59.5321
SUDESTE,2024-02-12,50972.214,34665.108,68.0079
SUL,2024-02-12,10134.571,8188.592,80.7986
TELES PIRES,2024-02-12,900.655,304.159,33.7709
BELO MONTE,2024-02-13,28.109,8.521,30.3141
IGUACU,2024-02-13,10324.672,6996.931,67.769
MADEIRA,2024-02-13,313.73,70.52,22.4779
MANAUS-AMAPA,2024-02-13,785.737,98.397,12.5229
NORDESTE,2024-02-13,51691.226,30638.255,59.2717
NORTE,2024-02-13,14488.55,9405.969,64.92
PARANA,2024-02-13,140595.976,84968.697,60.4347
PARANAPANEMA,2024-02-13,11832.754,7024.642,59.3661
SUDESTE,2024-02-13,50972.214,34770.052,68.2137
SUL,2024-02-13,10134.571,8129.337,80.2139
TELES PIRES,2024-02-13,900.655,311.569,34.5936
BELO MONTE,2024-02-14,28.109,8.626,30.6877
IGUACU,2024-02-14,10324.672,6886.252,66.6971
MADEIRA,2024-02-14,313.73,72.09,22.9784
MANAUS-AMAPA,2024-02-14,785.737,98.181,12.4954
NORDESTE,2024-02-14,51691.226,30773.998,59.5343
NORTE,2024-02-14,14488.55,9458.354,65.2816
PARANA,2024-02-14,140595.976,84911.692,60.3941
PARANAPANEMA,2024-02-14,11832.754,6985.127,59.0321
SUDESTE,2024-02-14,50972.214,34863.371,68.3968
SUL,2024-02-14,10134.571,8062.209,79.5516
TELES PIRES,2024-02-14,900.655,308.801,34.2863
BELO MONTE,2024-02-15,28.109,8.626,30.6877
IGUACU,2024-02-15,10324.672,6824.279,66.0968
MADEIRA,2024-02-15,313.73,75.428,24.0423
MANAUS-AMAPA,2024-02-15,785.737,97.892,12.4586
NORDESTE,2024-02-15,51691.226,30928.239,59.8327
NORTE,2024-02-15,14488.55,9521.871,65.72
PARANA,2024-02-15,140595.976,84978.932,60.4419
PARANAPANEMA,2024-02-15,11832.754,6964.023,58.8538
SUDESTE,2024-02-15,50972.214,34915.748,68.4996
SUL,2024-02-15,10134.571,8023.995,79.1745
TELES PIRES,2024-02-15,900.655,299.609,33.2657
BELO MONTE,2024-02-16,28.109,8.699,30.9474
IGUACU,2024-02-16,10324.672,6756.439,65.4397
MADEIRA,2024-02-16,313.73,79.855,25.4534
MANAUS-AMAPA,2024-02-16,785.737,98.397,12.5229
NORDESTE,2024-02-16,51691.226,31079.579,60.1254
NORTE,2024-02-16,14488.55,9603.353,66.2824
PARANA,2024-02-16,140595.976,85017.455,60.4693
PARANAPANEMA,2024-02-16,11832.754,6945.118,58.694
SUDESTE,2024-02-16,50972.214,34991.814,68.6488
SUL,2024-02-16,10134.571,8004.394,78.9811
TELES PIRES,2024-02-16,900.655,293.188,32.5528
BELO MONTE,2024-02-17,28.109,8.807,31.3316
IGUACU,2024-02-17,10324.672,6712.555,65.0147
MADEIRA,2024-02-17,313.73,83.522,26.6223
MANAUS-AMAPA,2024-02-17,785.737,98.614,12.5505
NORDESTE,2024-02-17,51691.226,31253.294,60.4615
NORTE,2024-02-17,14488.55,9702.789,66.9687
PARANA,2024-02-17,140595.976,85122.304,60.5439
PARANAPANEMA,2024-02-17,11832.754,6947.071,58.7105
SUDESTE,2024-02-17,50972.214,35025.528,68.7149
SUL,2024-02-17,10134.571,8001.447,78.952
TELES PIRES,2024-02-17,900.655,284.99,31.6425
BELO MONTE,2024-02-18,28.109,8.807,31.3316
IGUACU,2024-02-18,10324.672,6690.501,64.8011
MADEIRA,2024-02-18,313.73,87.846,28.0005
MANAUS-AMAPA,2024-02-18,785.737,96.45,12.2751
NORDESTE,2024-02-18,51691.226,31443.082,60.8287
NORTE,2024-02-18,14488.55,9793.793,67.5968
PARANA,2024-02-18,140595.976,85321.213,60.6854
PARANAPANEMA,2024-02-18,11832.754,6959.989,58.8197
SUDESTE,2024-02-18,50972.214,35076.995,68.8159
SUL,2024-02-18,10134.571,8037.316,79.3059
TELES PIRES,2024-02-18,900.655,274.84,30.5156
BELO MONTE,2024-02-19,28.109,8.915,31.7158
IGUACU,2024-02-19,10324.672,6626.212,64.1784
MADEIRA,2024-02-19,313.73,92.306,29.4221
MANAUS-AMAPA,2024-02-19,785.737,94.361,12.0092
NORDESTE,2024-02-19,51691.226,31651.828,61.2325
NORTE,2024-02-19,14488.55,9893.477,68.2848
PARANA,2024-02-19,140595.976,85305.93,60.6745
PARANAPANEMA,2024-02-19,11832.754,6963.796,58.8519
SUDESTE,2024-02-19,50972.214,35208.997,69.0749
SUL,2024-02-19,10134.571,8014.299,79.0788
TELES PIRES,2024-02-19,900.655,271.192,30.1105
BELO MONTE,2024-02-20,28.109,9.023,32.1
IGUACU,2024-02-20,10324.672,6577.958,63.7111
MADEIRA,2024-02-20,313.73,95.763,30.524
MANAUS-AMAPA,2024-02-20,785.737,91.482,11.6428
NORDESTE,2024-02-20,51691.226,31885.873,61.6853
NORTE,2024-02-20,14488.55,10025.787,69.198
PARANA,2024-02-20,140595.976,85415.135,60.7522
PARANAPANEMA,2024-02-20,11832.754,6978.185,58.9735
SUDESTE,2024-02-20,50972.214,35458.003,69.5634
SUL,2024-02-20,10134.571,7989.575,78.8349
TELES PIRES,2024-02-20,900.655,273.95,30.4168
BELO MONTE,2024-02-21,28.109,8.985,31.9649
IGUACU,2024-02-21,10324.672,6519.687,63.1467
MADEIRA,2024-02-21,313.73,99.697,31.778
MANAUS-AMAPA,2024-02-21,785.737,88.894,11.3135
NORDESTE,2024-02-21,51691.226,32089.468,62.0791
NORTE,2024-02-21,14488.55,10195.959,70.3725
PARANA,2024-02-21,140595.976,85759.309,60.997
PARANAPANEMA,2024-02-21,11832.754,7000.213,59.1596
SUDESTE,2024-02-21,50972.214,35920.08,70.4699
SUL,2024-02-21,10134.571,7942.893,78.3742
TELES PIRES,2024-02-21,900.655,280.359,31.1283
BELO MONTE,2024-02-22,28.109,8.985,31.9649
IGUACU,2024-02-22,10324.672,6438.622,62.3615
MADEIRA,2024-02-22,313.73,102.935,32.8101
MANAUS-AMAPA,2024-02-22,785.737,85.088,10.8291
NORDESTE,2024-02-22,51691.226,32355.84,62.5945
NORTE,2024-02-22,14488.55,10386.619,71.6885
PARANA,2024-02-22,140595.976,85882.137,61.0843
PARANAPANEMA,2024-02-22,11832.754,7049.117,59.5729
SUDESTE,2024-02-22,50972.214,36393.512,71.3987
SUL,2024-02-22,10134.571,7864.166,77.5974
TELES PIRES,2024-02-22,900.655,286.772,31.8404
BELO MONTE,2024-02-23,28.109,8.985,31.9649
IGUACU,2024-02-23,10324.672,6341.55,61.4213
MADEIRA,2024-02-23,313.73,106.143,33.8326
MANAUS-AMAPA,2024-02-23,785.737,82.722,10.528
NORDESTE,2024-02-23,51691.226,32581.792,63.0316
NORTE,2024-02-23,14488.55,10518.335,72.5976
PARANA,2024-02-23,140595.976,86121.725,61.2548
PARANAPANEMA,2024-02-23,11832.754,7044.397,59.533
SUDESTE,2024-02-23,50972.214,36741.898,72.0822
SUL,2024-02-23,10134.571,7774.016,76.7079
TELES PIRES,2024-02-23,900.655,276.709,30.7231
BELO MONTE,2024-02-24,28.109,8.877,31.5806
IGUACU,2024-02-24,10324.672,6334.587,61.3539
MADEIRA,2024-02-24,313.73,111.313,35.4805
MANAUS-AMAPA,2024-02-24,785.737,79.928,10.1724
NORDESTE,2024-02-24,51691.226,32849.846,63.5501
NORTE,2024-02-24,14488.55,10712.072,73.9347
PARANA,2024-02-24,140595.976,86604.589,61.5982
PARANAPANEMA,2024-02-24,11832.754,7070.402,59.7528
SUDESTE,2024-02-24,50972.214,37043.415,72.6737
SUL,2024-02-24,10134.571,7762.849,76.5977
TELES PIRES,2024-02-24,900.655,280.359,31.1283
BELO MONTE,2024-02-25,28.109,8.915,31.7158
IGUACU,2024-02-25,10324.672,6314.817,61.1624
MADEIRA,2024-02-25,313.73,117.325,37.3968
MANAUS-AMAPA,2024-02-25,785.737,78.783,10.0266
NORDESTE,2024-02-25,51691.226,33127.168,64.0866
NORTE,2024-02-25,14488.55,10896.834,75.21
PARANA,2024-02-25,140595.976,87108.762,61.9568
PARANAPANEMA,2024-02-25,11832.754,7097.887,59.9851
SUDESTE,2024-02-25,50972.214,37220.524,73.0212
SUL,2024-02-25,10134.571,7774.897,76.7166
TELES PIRES,2024-02-25,900.655,284.01,31.5337
BELO MONTE,2024-02-26,28.109,9.17,32.623
IGUACU,2024-02-26,10324.672,6252.6,60.5598
MADEIRA,2024-02-26,313.73,121.196,38.6307
MANAUS-AMAPA,2024-02-26,785.737,78.783,10.0266
NORDESTE,2024-02-26,51691.226,33369.143,64.5548
NORTE,2024-02-26,14488.55,11111.483,76.6915
PARANA,2024-02-26,140595.976,87377.365,62.1478
PARANAPANEMA,2024-02-26,11832.754,7085.125,59.8772
