data,regiao,carga
2017-11-08,NORDESTE,10440.77395833
2017-11-09,NORDESTE,10389.74675
2017-11-10,NORDESTE,10580.19175
2017-11-11,NORDESTE,10152.286125
2017-11-12,NORDESTE,9617.08391667
2017-11-13,NORDESTE,10891.26166667
2017-11-14,NORDESTE,10718.22816667
2017-11-15,NORDESTE,9503.11325
2017-11-16,NORDESTE,10372.29145833
2017-11-17,NORDESTE,10406.573375
2017-11-18,NORDESTE,9913.44004167
2017-11-19,NORDESTE,9313.83833333
2017-11-20,NORDESTE,10526.66291667
2017-11-21,NORDESTE,10795.11754167
2017-11-22,NORDESTE,10888.82
2017-11-23,NORDESTE,11117.5415
2017-11-24,NORDESTE,10808.47020833
2017-11-25,NORDESTE,10119.19508333
2017-11-26,NORDESTE,9274.77695833
2017-11-27,NORDESTE,10601.8375
2017-11-28,NORDESTE,10956.30491667
2017-11-29,NORDESTE,10967.22
2017-11-30,NORDESTE,10990.253837515
2017-12-01,NORDESTE,10876.98904167
2017-12-02,NORDESTE,10369.63045833
2017-12-03,NORDESTE,9510.06691667
2017-12-04,NORDESTE,10912.00183333
2017-12-05,NORDESTE,11473.99158188
2017-12-06,NORDESTE,11393.91704167
2017-12-07,NORDESTE,11377.98454167
2017-12-08,NORDESTE,11027.148
2017-12-09,NORDESTE,10648.27341667
2017-12-10,NORDESTE,9725.79245833
2017-12-11,NORDESTE,10854.35129167
2017-12-12,NORDESTE,11006.68758333
2017-12-13,NORDESTE,10895.955
2017-12-14,NORDESTE,10954.01770833
2017-12-15,NORDESTE,10784.48733333
2017-12-16,NORDESTE,10196.73675
2017-12-17,NORDESTE,9485.57858333
2017-12-18,NORDESTE,10444.64258333
2017-12-19,NORDESTE,10625.04604167
2017-12-20,NORDESTE,10536.15441667
2017-12-21,NORDESTE,10528.89766667
2017-12-22,NORDESTE,10500.427
2017-12-23,NORDESTE,9832.45445833
2017-12-24,NORDESTE,9159.87316667
2017-12-25,NORDESTE,8828.16566667
2017-12-26,NORDESTE,10270.30595833
2017-12-27,NORDESTE,10539.8675
2017-12-28,NORDESTE,10741.40308333
2017-12-29,NORDESTE,10804.05729167
2017-12-30,NORDESTE,10296.86975
2017-12-31,NORDESTE,10369.815765825
2018-01-01,NORDESTE,9237.88683333
2018-01-02,NORDESTE,10783.59258333
2018-01-03,NORDESTE,11157.16245833
2018-01-04,NORDESTE,11154.239625
2018-01-05,NORDESTE,10969.048625
2018-01-06,NORDESTE,10324.65745833
2018-01-07,NORDESTE,9502.00866667
2018-01-08,NORDESTE,10700.57083333
2018-01-09,NORDESTE,10883.665375
2018-01-10,NORDESTE,10700.46875
2018-01-11,NORDESTE,10703.8815
2018-01-12,NORDESTE,10853.041875
2018-01-13,NORDESTE,10348.10133333
2018-01-14,NORDESTE,9590.605875
2018-01-15,NORDESTE,10565.25475
2018-01-16,NORDESTE,10710.34270833
2018-01-17,NORDESTE,10727.48375
2018-01-18,NORDESTE,10918.73070833
2018-01-19,NORDESTE,10972.10895833
2018-01-20,NORDESTE,10369.2185
2018-01-21,NORDESTE,9524.13475
2018-01-22,NORDESTE,10712.187375
2018-01-23,NORDESTE,10907.811125
2018-01-24,NORDESTE,10768.268625
2018-01-25,NORDESTE,10910.468125
2018-01-26,NORDESTE,10839.49491667
2018-01-27,NORDESTE,10093.96745833
2018-01-28,NORDESTE,9440.891125
2018-01-29,NORDESTE,10583.68958333
2018-01-30,NORDESTE,10904.18979167
2018-01-31,NORDESTE,10971.241481345
2018-02-01,NORDESTE,11087.18966667
2018-02-02,NORDESTE,11104.62779167
2018-02-03,NORDESTE,10496.56791667
2018-02-04,NORDESTE,9536.72145833
2018-02-05,NORDESTE,10603.90504167
2018-02-06,NORDESTE,10981.79541667
2018-02-07,NORDESTE,10967.46425
2018-02-08,NORDESTE,10951.84720833
2018-02-09,NORDESTE,10755.626
2018-02-10,NORDESTE,9970.7245
2018-02-11,NORDESTE,8956.7585
2018-02-12,NORDESTE,9152.43208333
2018-02-13,NORDESTE,9206.63733333
2018-02-14,NORDESTE,9668.04841667
2018-02-15,NORDESTE,10359.40066667
2018-02-16,NORDESTE,10402.469375
2018-02-17,NORDESTE,9978.06445833
2018-02-18,NORDESTE,9272.178
2018-02-19,NORDESTE,10514.292625
2018-02-20,NORDESTE,10840.01870833
2018-02-21,NORDESTE,10942.79795833
2018-02-22,NORDESTE,11082.40770833
2018-02-23,NORDESTE,11028.21195833
2018-02-24,NORDESTE,10291.057
2018-02-25,NORDESTE,9414.429
2018-02-26,NORDESTE,10567.32595833
2018-02-27,NORDESTE,11007.71683333
2018-02-28,NORDESTE,10836.950276685
2018-03-01,NORDESTE,10737.45979167
2018-03-02,NORDESTE,10784.65933333
2018-03-03,NORDESTE,10068.24966667
2018-03-04,NORDESTE,9327.14170833
2018-03-05,NORDESTE,10733.31225
2018-03-06,NORDESTE,11012.97845833
2018-03-07,NORDESTE,11233.99020833
2018-03-08,NORDESTE,11287.5205
2018-03-09,NORDESTE,11279.71075
2018-03-10,NORDESTE,10555.32270833
2018-03-11,NORDESTE,9843.63375
2018-03-12,NORDESTE,11111.697375
2018-03-13,NORDESTE,11119.42783333
2018-03-14,NORDESTE,11214.147
2018-03-15,NORDESTE,11250.40041667
2018-03-16,NORDESTE,11310.742125
2018-03-17,NORDESTE,10669.61408333
2018-03-18,NORDESTE,9815.17604167
2018-03-19,NORDESTE,10877.558625
2018-03-20,NORDESTE,11261.53329167
2018-03-21,NORDESTE,9506.21295833
2018-03-22,NORDESTE,11043.31179167
2018-03-23,NORDESTE,11135.015875
2018-03-24,NORDESTE,10336.18279167
2018-03-25,NORDESTE,9422.03991667
2018-03-26,NORDESTE,10568.03458333
2018-03-27,NORDESTE,10723.059
2018-03-28,NORDESTE,10656.56029167
2018-03-29,NORDESTE,10334.40220833
2018-03-30,NORDESTE,9047.697125
2018-03-31,NORDESTE,10213.99474482
2018-04-01,NORDESTE,9345.59320833
2018-04-02,NORDESTE,10762.01833333
2018-04-03,NORDESTE,11079.47729167
2018-04-04,NORDESTE,11191.201625
2018-04-05,NORDESTE,11384.359375
2018-04-06,NORDESTE,11262.59266667
2018-04-07,NORDESTE,10422.8715
2018-04-08,NORDESTE,9646.9015
2018-04-09,NORDESTE,10520.587125
2018-04-10,NORDESTE,10589.75725
2018-04-11,NORDESTE,10459.14975
2018-04-12,NORDESTE,10526.64295833
2018-04-13,NORDESTE,10594.434875
2018-04-14,NORDESTE,10105.72845833
2018-04-15,NORDESTE,9394.71804167
2018-04-16,NORDESTE,10391.14970833
2018-04-17,NORDESTE,10505.04725
2018-04-18,NORDESTE,10383.89404167
2018-04-19,NORDESTE,10620.182625
2018-04-20,NORDESTE,10643.00958333
2018-04-21,NORDESTE,9625.62008333
2018-04-22,NORDESTE,9185.17883333
2018-04-23,NORDESTE,10214.44629167
2018-04-24,NORDESTE,10663.59529167
2018-04-25,NORDESTE,10569.73383333
2018-04-26,NORDESTE,10506.54829167
2018-04-27,NORDESTE,10617.81629167
2018-04-28,NORDESTE,10186.34766667
2018-04-29,NORDESTE,9468.24916667
2018-04-30,NORDESTE,10389.554709885
2018-05-01,NORDESTE,9261.47216667
2018-05-02,NORDESTE,10615.28958333
2018-05-03,NORDESTE,10862.34616667
2018-05-04,NORDESTE,10719.83841667
2018-05-05,NORDESTE,10197.55175
2018-05-06,NORDESTE,9428.35879167
2018-05-07,NORDESTE,10381.76195833
2018-05-08,NORDESTE,10642.325125
2018-05-09,NORDESTE,10517.62825
2018-05-10,NORDESTE,10658.58554167
2018-05-11,NORDESTE,10593.96241667
2018-05-12,NORDESTE,10189.393
2018-05-13,NORDESTE,9450.17533333
2018-05-14,NORDESTE,10514.62525
2018-05-15,NORDESTE,10747.34491667
2018-05-16,NORDESTE,10687.10875
2018-05-17,NORDESTE,10832.27479167
2018-05-18,NORDESTE,10573.61320833
2018-05-19,NORDESTE,10279.52595833
2018-05-20,NORDESTE,9777.194
2018-05-21,NORDESTE,10894.32975
2018-05-22,NORDESTE,10837.00295833
2018-05-23,NORDESTE,10654.72083333
2018-05-24,NORDESTE,10664.97141667
2018-05-25,NORDESTE,10333.27104167
2018-05-26,NORDESTE,9439.51245833
2018-05-27,NORDESTE,8757.80425
2018-05-28,NORDESTE,9531.45983333
2018-05-29,NORDESTE,9593.666125
2018-05-30,NORDESTE,9456.40504167
2018-05-31,NORDESTE,9701.182558875
2018-06-01,NORDESTE,9574.28183333
2018-06-02,NORDESTE,9589.80354167
2018-06-03,NORDESTE,9000.81433333
2018-06-04,NORDESTE,9987.46225
2018-06-05,NORDESTE,10006.540875
2018-06-06,NORDESTE,10084.23991667
2018-06-07,NORDESTE,10302.06916667
2018-06-08,NORDESTE,10342.26070833
2018-06-09,NORDESTE,9802.46366667
2018-06-10,NORDESTE,9018.767125
2018-06-11,NORDESTE,10084.28308333
2018-06-12,NORDESTE,10317.53395833
2018-06-13,NORDESTE,10171.08241667
2018-06-14,NORDESTE,10189.19679167
2018-06-15,NORDESTE,10390.07425
2018-06-16,NORDESTE,9846.093625
2018-06-17,NORDESTE,9049.75025
2018-06-18,NORDESTE,10096.34754167
2018-06-19,NORDESTE,10149.301
2018-06-20,NORDESTE,10021.59495833
2018-06-21,NORDESTE,10039.90125
2018-06-22,NORDESTE,9829.40966667
2018-06-23,NORDESTE,9511.98454167
2018-06-24,NORDESTE,8698.65641667
2018-06-25,NORDESTE,9827.95133333
2018-06-26,NORDESTE,10017.92175
2018-06-27,NORDESTE,9777.723
2018-06-28,NORDESTE,10132.22891667
2018-06-29,NORDESTE,9985.53154167
2018-06-30,NORDESTE,9985.639083664999
2018-07-01,NORDESTE,9015.307125
2018-07-02,NORDESTE,9539.72508333
2018-07-03,NORDESTE,10264.06120833
2018-07-04,NORDESTE,10061.08141667
2018-07-05,NORDESTE,10189.133625
2018-07-06,NORDESTE,9883.727
2018-07-07,NORDESTE,9679.20520833
2018-07-08,NORDESTE,8895.56433333
2018-07-09,NORDESTE,9971.52791667
2018-07-10,NORDESTE,10086.66745833
2018-07-11,NORDESTE,10091.84016667
2018-07-12,NORDESTE,10136.52170833
2018-07-13,NORDESTE,10112.96875
2018-07-14,NORDESTE,9680.69816667
2018-07-15,NORDESTE,8936.85579167
2018-07-16,NORDESTE,9801.23054167
2018-07-17,NORDESTE,9990.41379167
2018-07-18,NORDESTE,9999.88329167
2018-07-19,NORDESTE,10158.07404167
2018-07-20,NORDESTE,10010.91183333
2018-07-21,NORDESTE,9672.03870833
2018-07-22,NORDESTE,8955.39408333
2018-07-23,NORDESTE,9911.171125
2018-07-24,NORDESTE,10091.989625
2018-07-25,NORDESTE,10172.83591667
2018-07-26,NORDESTE,10193.2135
2018-07-27,NORDESTE,10164.79366667
2018-07-28,NORDESTE,9734.15091667
2018-07-29,NORDESTE,9040.06675
2018-07-30,NORDESTE,10032.127625
2018-07-31,NORDESTE,10287.722286695
2018-08-01,NORDESTE,10211.42254167
2018-08-02,NORDESTE,10311.025125
2018-08-03,NORDESTE,10214.50270833
2018-08-04,NORDESTE,9841.23620833
2018-08-05,NORDESTE,9203.26320833
2018-08-06,NORDESTE,10391.15795833
2018-08-07,NORDESTE,10574.213
2018-08-08,NORDESTE,10533.81158333
2018-08-09,NORDESTE,10518.84354167
2018-08-10,NORDESTE,10518.83404167
2018-08-11,NORDESTE,10087.59183333
2018-08-12,NORDESTE,9462.32654167
2018-08-13,NORDESTE,10629.02333333
2018-08-14,NORDESTE,10632.93533333
2018-08-15,NORDESTE,10406.64454167
2018-08-16,NORDESTE,10549.56366667
2018-08-17,NORDESTE,10569.76320833
2018-08-18,NORDESTE,9907.567
2018-08-19,NORDESTE,9171.732
2018-08-20,NORDESTE,10141.09429167
2018-08-21,NORDESTE,10281.005
2018-08-22,NORDESTE,10275.04633333
2018-08-23,NORDESTE,10348.78445833
2018-08-24,NORDESTE,10451.19820833
2018-08-25,NORDESTE,3969.773875
2018-08-26,NORDESTE,9196.70604167
2018-08-27,NORDESTE,10129.23720833
2018-08-28,NORDESTE,10338.14591667
2018-08-29,NORDESTE,10199.79954167
2018-08-30,NORDESTE,10067.467
2018-08-31,NORDESTE,10406.9144543
2018-09-01,NORDESTE,9742.86083333
2018-09-02,NORDESTE,9031.75683333
2018-09-03,NORDESTE,10254.376375
2018-09-04,NORDESTE,10549.70354167
2018-09-05,NORDESTE,10579.60970833
2018-09-06,NORDESTE,10536.46833333
2018-09-07,NORDESTE,9555.639375
2018-09-08,NORDESTE,9561.25608333
2018-09-09,NORDESTE,9017.52679167
2018-09-10,NORDESTE,10128.66916667
2018-09-11,NORDESTE,10449.66108333
2018-09-12,NORDESTE,10550.31983333
2018-09-13,NORDESTE,10579.711375
2018-09-14,NORDESTE,10477.22579167
2018-09-15,NORDESTE,9992.16533333
2018-09-16,NORDESTE,9374.178875
2018-09-17,NORDESTE,10588.18570833
2018-09-18,NORDESTE,10746.380875
2018-09-19,NORDESTE,10710.33354167
2018-09-20,NORDESTE,10776.09304167
2018-09-21,NORDESTE,10666.05941667
2018-09-22,NORDESTE,10043.73995833
2018-09-23,NORDESTE,9476.97
2018-09-24,NORDESTE,10599.82583333
2018-09-25,NORDESTE,10892.244875
2018-09-26,NORDESTE,10804.03779167
2018-09-27,NORDESTE,10669.934375
2018-09-28,NORDESTE,10763.21554167
2018-09-29,NORDESTE,10324.63241667
2018-09-30,NORDESTE,10199.850441955
2018-10-01,NORDESTE,10662.16875
2018-10-02,NORDESTE,10808.19695833
2018-10-03,NORDESTE,10812.380125
2018-10-04,NORDESTE,11183.89408333
2018-10-05,NORDESTE,11132.99883333
2018-10-06,NORDESTE,10334.85604167
2018-10-07,NORDESTE,9287.471375
2018-10-08,NORDESTE,10670.445125
2018-10-09,NORDESTE,10895.81791667
2018-10-10,NORDESTE,10929.67670833
2018-10-11,NORDESTE,11057.74945833
2018-10-12,NORDESTE,10064.99720833
2018-10-13,NORDESTE,10178.43154167
2018-10-14,NORDESTE,9854.272875
2018-10-15,NORDESTE,11160.458375
2018-10-16,NORDESTE,11456.81225
2018-10-17,NORDESTE,11164.310125
2018-10-18,NORDESTE,11206.70325
2018-10-19,NORDESTE,11239.114625
2018-10-20,NORDESTE,10802.930625
2018-10-21,NORDESTE,9893.17141667
2018-10-22,NORDESTE,10704.1755
2018-10-23,NORDESTE,10986.6525
2018-10-24,NORDESTE,11190.20595833
2018-10-25,NORDESTE,11380.134125
2018-10-26,NORDESTE,11479.83783333
2018-10-27,NORDESTE,10794.62929167
2018-10-28,NORDESTE,9868.262
2018-10-29,NORDESTE,11216.02595833
2018-10-30,NORDESTE,11279.58370833
2018-10-31,NORDESTE,11245.46843056
2018-11-01,NORDESTE,11128.64166667
2018-11-02,NORDESTE,10082.32104167
2018-11-03,NORDESTE,10243.01225
2018-11-04,NORDESTE,9711.6503913
2018-11-05,NORDESTE,11100.75283333
2018-11-06,NORDESTE,11090.24979167
2018-11-07,NORDESTE,11041.71191667
2018-11-08,NORDESTE,11007.28283333
2018-11-09,NORDESTE,11069.49570833
2018-11-10,NORDESTE,10518.21841667
2018-11-11,NORDESTE,9791.19691667
2018-11-12,NORDESTE,11007.94970833
2018-11-13,NORDESTE,11241.297625
2018-11-14,NORDESTE,11348.31325
2018-11-15,NORDESTE,10418.136125
2018-11-16,NORDESTE,11029.5355
2018-11-17,NORDESTE,10529.51329167
2018-11-18,NORDESTE,9648.14370833
2018-11-19,NORDESTE,10989.693875
2018-11-20,NORDESTE,11440.52154167
2018-11-21,NORDESTE,11311.85054167
2018-11-22,NORDESTE,11495.43016667
2018-11-23,NORDESTE,11421.994625
2018-11-24,NORDESTE,10828.20104167
2018-11-25,NORDESTE,9978.09908333
2018-11-26,NORDESTE,10781.134625
2018-11-27,NORDESTE,10611.67304167
2018-11-28,NORDESTE,10707.01183333
2018-11-29,NORDESTE,10841.2145
2018-11-30,NORDESTE,11293.002062255
2018-12-01,NORDESTE,10746.973125
2018-12-02,NORDESTE,10065.29608333
2018-12-03,NORDESTE,11095.99845833
2018-12-04,NORDESTE,11135.035375
2018-12-05,NORDESTE,11209.194625
2018-12-06,NORDESTE,11199.78441667
2018-12-07,NORDESTE,11153.6645
2018-12-08,NORDESTE,10509.33170833
2018-12-09,NORDESTE,9612.17841667
2018-12-10,NORDESTE,10302.342625
2018-12-11,NORDESTE,10318.989375
2018-12-12,NORDESTE,10479.96141667
2018-12-13,NORDESTE,10636.96775
2018-12-14,NORDESTE,10792.65316667
2018-12-15,NORDESTE,10454.7295
2018-12-16,NORDESTE,9658.44220833
2018-12-17,NORDESTE,10501.46283333
2018-12-18,NORDESTE,10607.91325
2018-12-19,NORDESTE,10625.7425
2018-12-20,NORDESTE,10677.553375
2018-12-21,NORDESTE,10904.613
2018-12-22,NORDESTE,10407.47445833
2018-12-23,NORDESTE,9729.15675
2018-12-24,NORDESTE,9798.139625
2018-12-25,NORDESTE,8963.40070833
2018-12-26,NORDESTE,10413.59745833
2018-12-27,NORDESTE,10776.57170833
2018-12-28,NORDESTE,10860.778125
2018-12-29,NORDESTE,10475.65504167
2018-12-30,NORDESTE,9806.79116667
2018-12-31,NORDESTE,10469.053024264998
2019-01-01,NORDESTE,9273.08991667
2019-01-02,NORDESTE,10591.01970833
2019-01-03,NORDESTE,11079.84175
2019-01-04,NORDESTE,11260.70241667
2019-01-05,NORDESTE,10752.10475
2019-01-06,NORDESTE,9904.68533333
2019-01-07,NORDESTE,10923.05054167
2019-01-08,NORDESTE,11010.34295833
2019-01-09,NORDESTE,11000.079875
2019-01-10,NORDESTE,11077.45616667
2019-01-11,NORDESTE,11168.19391667
2019-01-12,NORDESTE,10665.806375
2019-01-13,NORDESTE,9929.10191667
2019-01-14,NORDESTE,11071.5255
2019-01-15,NORDESTE,11118.656
2019-01-16,NORDESTE,11417.34216667
2019-01-17,NORDESTE,11330.86466667
2019-01-18,NORDESTE,11285.68658333
2019-01-19,NORDESTE,10738.99933333
2019-01-20,NORDESTE,10090.01833333
2019-01-21,NORDESTE,11141.95
2019-01-22,NORDESTE,11416.42404167
2019-01-23,NORDESTE,11693.02641667
2019-01-24,NORDESTE,11599.84025
2019-01-25,NORDESTE,11546.44158333
2019-01-26,NORDESTE,10897.81808333
2019-01-27,NORDESTE,9895.61916667
2019-01-28,NORDESTE,10861.73983333
2019-01-29,NORDESTE,11163.09504167
2019-01-30,NORDESTE,11436.50491667
2019-01-31,NORDESTE,11426.74552553
2019-02-01,NORDESTE,11510.490375
2019-02-02,NORDESTE,10785.45508333
2019-02-03,NORDESTE,10237.22208333
2019-02-04,NORDESTE,11502.13416667
2019-02-05,NORDESTE,11835.42758333
2019-02-06,NORDESTE,11364.31158333
2019-02-07,NORDESTE,11113.50604167
2019-02-08,NORDESTE,11072.18091667
2019-02-09,NORDESTE,10594.44420833
2019-02-10,NORDESTE,9842.101875
2019-02-11,NORDESTE,11119.48445833
2019-02-12,NORDESTE,11427.62554167
2019-02-13,NORDESTE,11555.340375
2019-02-14,NORDESTE,11658.675125
2019-02-15,NORDESTE,11767.42125
2019-02-16,NORDESTE,11029.74445833
2019-02-17,NORDESTE,10172.11925
2019-02-18,NORDESTE,11480.199
2019-02-19,NORDESTE,11642.41179167
2019-02-20,NORDESTE,11698.99091667
2019-02-21,NORDESTE,11755.03741667
2019-02-22,NORDESTE,11611.86008333
2019-02-23,NORDESTE,10948.493625
2019-02-24,NORDESTE,10167.41283333
2019-02-25,NORDESTE,11557.38370833
2019-02-26,NORDESTE,11804.1185
2019-02-27,NORDESTE,11770.74079167
2019-02-28,NORDESTE,11613.087163355001
2019-03-01,NORDESTE,11501.62304167
2019-03-02,NORDESTE,10647.5665
2019-03-03,NORDESTE,9826.53591667
2019-03-04,NORDESTE,9705.4375
2019-03-05,NORDESTE,9500.35516667
2019-03-06,NORDESTE,10174.20854167
2019-03-07,NORDESTE,11112.63804167
2019-03-08,NORDESTE,11392.12525
2019-03-09,NORDESTE,10715.91433333
2019-03-10,NORDESTE,10095.69175
2019-03-11,NORDESTE,11501.113
2019-03-12,NORDESTE,11510.86783333
2019-03-13,NORDESTE,11659.078375
2019-03-14,NORDESTE,11657.25491667
2019-03-15,NORDESTE,11486.93025
2019-03-16,NORDESTE,10704.477875
2019-03-17,NORDESTE,10168.11129167
2019-03-18,NORDESTE,11533.25179167
2019-03-19,NORDESTE,11684.659875
2019-03-20,NORDESTE,11919.183625
2019-03-21,NORDESTE,11718.64620833
2019-03-22,NORDESTE,11423.05858333
2019-03-23,NORDESTE,10608.51520833
2019-03-24,NORDESTE,9855.52083333
2019-03-25,NORDESTE,10789.15441667
2019-03-26,NORDESTE,11088.76566667
2019-03-27,NORDESTE,10761.547625
2019-03-28,NORDESTE,10744.33383333
2019-03-29,NORDESTE,10832.97691992
2019-03-30,NORDESTE,10445.41943613
2019-03-31,NORDESTE,10320.996909325
2019-04-01,NORDESTE,10696.80891667
2019-04-02,NORDESTE,11071.093125
2019-04-03,NORDESTE,11275.60825
2019-04-04,NORDESTE,11290.80791667
2019-04-05,NORDESTE,11365.74016667
2019-04-06,NORDESTE,10605.314875
2019-04-07,NORDESTE,9808.27320833
2019-04-08,NORDESTE,10963.701
2019-04-09,NORDESTE,11370.352625
2019-04-10,NORDESTE,11586.35054167
2019-04-11,NORDESTE,11487.223375
2019-04-12,NORDESTE,11199.01083333
2019-04-13,NORDESTE,10611.75354167
2019-04-14,NORDESTE,9808.38991667
2019-04-15,NORDESTE,11184.02133333
2019-04-16,NORDESTE,11468.16325
2019-04-17,NORDESTE,11525.56304167
2019-04-18,NORDESTE,11214.65445833
2019-04-19,NORDESTE,9913.980125
2019-04-20,NORDESTE,10303.12870833
2019-04-21,NORDESTE,9755.237125
2019-04-22,NORDESTE,11137.62854167
2019-04-23,NORDESTE,11174.03825
2019-04-24,NORDESTE,11214.739375
2019-04-25,NORDESTE,11148.229625
2019-04-26,NORDESTE,11110.49
2019-04-27,NORDESTE,10547.67208333
2019-04-28,NORDESTE,10025.28741667
2019-04-29,NORDESTE,11443.056875
2019-04-30,NORDESTE,11323.936446945001
2019-05-01,NORDESTE,10105.898625
2019-05-02,NORDESTE,11122.3535
2019-05-03,NORDESTE,11231.74108333
2019-05-04,NORDESTE,10539.38366667
2019-05-05,NORDESTE,9764.995
2019-05-06,NORDESTE,11028.972
2019-05-07,NORDESTE,11187.94966667
2019-05-08,NORDESTE,11473.92470833
2019-05-09,NORDESTE,11656.893625
2019-05-10,NORDESTE,11175.99579167
2019-05-11,NORDESTE,10545.70916667
2019-05-12,NORDESTE,9767.21191667
2019-05-13,NORDESTE,11019.18770833
2019-05-14,NORDESTE,11245.34925
2019-05-15,NORDESTE,11287.268375
2019-05-16,NORDESTE,11351.81791667
2019-05-17,NORDESTE,11166.711375
2019-05-18,NORDESTE,10377.52133333
2019-05-19,NORDESTE,9697.135125
2019-05-20,NORDESTE,10872.004125
2019-05-21,NORDESTE,10999.24875
2019-05-22,NORDESTE,11088.865
2019-05-23,NORDESTE,11148.80466667
2019-05-24,NORDESTE,11233.822875
2019-05-25,NORDESTE,10552.05058333
2019-05-26,NORDESTE,9789.28395833
2019-05-27,NORDESTE,10781.79533333
2019-05-28,NORDESTE,10840.30116667
2019-05-29,NORDESTE,10888.24058333
2019-05-30,NORDESTE,10871.707375
2019-05-31,NORDESTE,10943.026978365
2019-06-01,NORDESTE,10224.814875
2019-06-02,NORDESTE,9474.44783333
2019-06-03,NORDESTE,10552.257125
2019-06-04,NORDESTE,10710.13983333
2019-06-05,NORDESTE,10641.21629167
2019-06-06,NORDESTE,10601.19383333
2019-06-07,NORDESTE,10519.142125
2019-06-08,NORDESTE,9989.69641667
2019-06-09,NORDESTE,9290.406
2019-06-10,NORDESTE,10299.709375
2019-06-11,NORDESTE,10346.558625
2019-06-12,NORDESTE,10375.398375
2019-06-13,NORDESTE,10214.17070833
2019-06-14,NORDESTE,10005.08970833
2019-06-15,NORDESTE,9626.28104167
2019-06-16,NORDESTE,9002.99745833
2019-06-17,NORDESTE,10027.47133333
2019-06-18,NORDESTE,10088.96958333
2019-06-19,NORDESTE,10128.55583333
2019-06-20,NORDESTE,9598.671375
2019-06-21,NORDESTE,9937.087875
2019-06-22,NORDESTE,9582.55033333
2019-06-23,NORDESTE,8836.32541667
2019-06-24,NORDESTE,9009.04425
2019-06-25,NORDESTE,9895.22458333
2019-06-26,NORDESTE,10055.1385
2019-06-27,NORDESTE,10141.64595833
2019-06-28,NORDESTE,10071.63429167
2019-06-29,NORDESTE,9584.88358333
2019-06-30,NORDESTE,9560.059434265
2019-07-01,NORDESTE,9798.45858333
2019-07-02,NORDESTE,9995.53370833
2019-07-03,NORDESTE,10394.30808333
2019-07-04,NORDESTE,10498.22208333
2019-07-05,NORDESTE,10608.83129167
2019-07-06,NORDESTE,10168.89316667
2019-07-07,NORDESTE,9402.20566667
2019-07-08,NORDESTE,9984.35716667
2019-07-09,NORDESTE,10063.43304167
2019-07-10,NORDESTE,10043.90029167
2019-07-11,NORDESTE,10032.43108333
2019-07-12,NORDESTE,10069.766
2019-07-13,NORDESTE,9578.253625
2019-07-14,NORDESTE,8830.79445833
2019-07-15,NORDESTE,9911.78308333
2019-07-16,NORDESTE,10062.33375
2019-07-17,NORDESTE,10220.92079167
2019-07-18,NORDESTE,10116.97154167
2019-07-19,NORDESTE,10018.68054167
2019-07-20,NORDESTE,9314.44070833
